anafranil|@Penjamo20 #241 Cerrar 42 años de latrocinio, todos los Andaluces lo sabiamos, aqui no se trabajaba si no conocias a alguien o tenias carnet del partido, en cualquier oposicion si tenias el carnet del partido era un plus adicional que todos sabian. Se tardó 42 años de ruina en que muchos se dieran cuenta que sus beneficios eran la ruina de sus hijos, el PER, los enchufes, miles de millones malgastados, MILES, los ERE son una tonteria con el gasto de esos 42 años. Y aun asi, muchos socialistas de fuera de Andalucia se preguntan porque no gobiernan. Esta noticia para cualquier Andaluz no es ninguna novedad. totalmente de acuerdo , en Andalucia tener el carnet del psoe era como tener la visa gold , son progresistas pero para sus familias , allegados y amigotes y luego las migajas para el resto , esa es la justicia obrera del psoe andaluz, cinismo en estado puro
PAUS|@Carcan #191 Cerrar Señores, ES INCREIBLE LO QUE ESTAMOS VIENDO, es surrealista, .... como Sánchez y "sus asesores", con Zapatero a la cabeza, PRETENDEN METER EL CHAVISMO en la misma Europa a lis ojos de la Unión Europea, DESCARADAMENTE y como una auténtica mafia conculcsbdo groseramente el Estado de Derecho y haciéndose de todos los estamentos AL ESTILO DE MADURO, .... repito, ésto es surrealista. Para cuando la gente se caiga del guindo. Se habrá hecho con el control de todo el país. La frase ¿abandonen toda esperanza¿ la pronunció tanto Óscar López como Pilar Alegría el mismo día (después del apagón y se pedía el despido de Beatriz Corredor) es evidente que formaba parte del argumentario del gobierno para ese día. Como que Aldama era un Pequeño Nicolás o lo del chiste de la TÍA. Vuelvo a poner la frase textual ¿abandonen toda esperanza ¿ es lo que pone en la puerta del Infierno de Dante. Para los que no la conocieran.
Indomito|Con la nueva ley de enjuiciamiento del partido socialista , la UCO pasa a depender de la fiscalía y no de los jueces . Y de quién depende la Fiscalía ? Pues ya está ! Vamos madurando . Se investiga lo que diga el presidente y no se investiga lo que diga el presidente , a eso le llaman independencia de los poderes del Estado .
in99|Pero desde hace casi 4 años en la junta quien gobierna?
andoni1988|@Penjamo20 #241 Cerrar 42 años de latrocinio, todos los Andaluces lo sabiamos, aqui no se trabajaba si no conocias a alguien o tenias carnet del partido, en cualquier oposicion si tenias el carnet del partido era un plus adicional que todos sabian. Se tardó 42 años de ruina en que muchos se dieran cuenta que sus beneficios eran la ruina de sus hijos, el PER, los enchufes, miles de millones malgastados, MILES, los ERE son una tonteria con el gasto de esos 42 años. Y aun asi, muchos socialistas de fuera de Andalucia se preguntan porque no gobiernan. Esta noticia para cualquier Andaluz no es ninguna novedad. vaya a galicia es lo mismo con el PP
jrafael|85 enchufados, jajaja, eso hay que multiplicarlo como mínimo 2000 , 85 y 170000 enchufados, vamos, será por enchufes.
ADELE_|@JIMA #233 Cerrar Rojos! Acabamos ya con esto o seguís votando al PSOE? Está en vuestras manos! No, ahora los rojos vamos a votar a Vox. Es que de repente nos gusta su alegre franquismo, no sé.
JUANITO91|Atacando a la UCO están removiendo el avispero. O sea, el tiro les está saliendo por la culata.
Dilbert|@ADELE_ #219 Cerrar @ largo # 210 No, señor. La diferencia es que la corrupción del PSOE se expone y la del PP se barre bajo la alfombra. Y además la del PP está almendrada. Y por cierto, si hablamos de lo cualitativo: en la gürtel, se adjudicaron contratos a amiguetes (mal) , pero en los EREs de Andalucía, se gastaron DINERO DE LAS ARCAS PÚBLICAS en indemnizaciones por despido a amiguetes que nunca habían trabajado, gambas, polvitos blancos, señoritas y otros entretenimientos (muy mal). Y de Ábalos, ya ni hablamos.
ADELE_|@duncan_idaho #227 Cerrar @ Stopfascismo # 208 Y eso, va y lo dice un esbirro del partido de Koldo, Tito Berni, Leire, Chaves, Griñán, Aldama, Cerdán, Begoña, Gallardo, Ábalos, Sánchez, el otro Sánchez... y si nos remontamos más atrás, Roldán, Mariano Rubio, Barrionuevo, Vera, Manglano, Sancristóbal, Amedo, Perote, Urralburu, De la Rosa... Y todavía más atrás, Largo Caballero, Prieto, Negrín... Una joya. ¿Qué delito ha cometido Begoña, señor? Y dese prisa, el autobús del Imserso está esperando.
Penjamo20|42 años de latrocinio, todos los Andaluces lo sabiamos, aqui no se trabajaba si no conocias a alguien o tenias carnet del partido, en cualquier oposicion si tenias el carnet del partido era un plus adicional que todos sabian. Se tardó 42 años de ruina en que muchos se dieran cuenta que sus beneficios eran la ruina de sus hijos, el PER, los enchufes, miles de millones malgastados, MILES, los ERE son una tonteria con el gasto de esos 42 años. Y aun asi, muchos socialistas de fuera de Andalucia se preguntan porque no gobiernan. Esta noticia para cualquier Andaluz no es ninguna novedad.
Zzzaaasss|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? Si todo lo que está descubriendo la UCO es sobre el PSOE será por algo, ¿no cree? La negación es el principio de todo. Cuando llegue a la quinta fase lo verá más claro.
N0RL|@PAUS #232 Cerrar @ Vandalia # 212 Yo creo que tiene una discapacidad. No lo digo por meterme con él. Es que de verdad creo que es discapacitado. de verdad, vende las cosas y vete ya. Eso pienso yo de las hijas esas tuyas de las que hablas por aquí, y no lo digo por meterme con ellas, es que de verdad creo que lo son.
ADELE_|@Dilbert #237 Cerrar @ ADELE_ # 219 Veo que empieza a ver la luz. En su comentario reconoce que la corrupción del PSOE se expone, luego existe. Y no es que la del PP se esconda. La justicia es lenta pero inexorable. Lo que pasa es que la del PSOE es tan BURDA que los juzgados y la UCO, no dan abasto. Pues claro que la corrupción del PSOE existe, amigo mío. La corrupción está en todas partes. Lo que no tiene sentido es que El Mundo nos haga creer que en el PP no hay corrupción ,cuando ayer mismo imputaron al novio de Ayuso, o teniendo en cuenta que la sede del PP está pagada con dinero negro.
Dilbert|@ADELE_ #219 Cerrar @ largo # 210 No, señor. La diferencia es que la corrupción del PSOE se expone y la del PP se barre bajo la alfombra. Y además la del PP está almendrada. Veo que empieza a ver la luz. En su comentario reconoce que la corrupción del PSOE se expone, luego existe. Y no es que la del PP se esconda. La justicia es lenta pero inexorable. Lo que pasa es que la del PSOE es tan BURDA que los juzgados y la UCO, no dan abasto.
JIMA|@FURILO #185 Cerrar Y la UCO no informa de Ayuso? Hay que terminar con la UCO!! Venga!! A cambiar de tema que este tampoco os gusta! Y además¿ Qué ha hecho ella?
PAUS|@EL_EMPECINADO #201 Cerrar No muy conocidos los "procedimientos telemáticos e informáticos", backups, IPs, nubes, etc., La localización por ejemplo de los comentaristas que participamos en estos debates... pan comido... Por si sirve de aclaración, llevo en informática desde 1968 y... no hay ningún sistema seguro, se le ponga la protección que se le ponga. Los crackers, no los hackers como erróneamente se les denomina, pues estos analizan tus sistemas para descubrir posibles fallos y "prevenir" posibles ataques.., los crackers están en continua evolución, hasta atacan a las empresas suministradoras para incluir sus virus como instrucciones de sus actualizaciones. No hay un diccionario de virus, salen continuamente, las firmas antivirus solo se enteran de los que atacan a sus clientes y desde que se detectan, hay que programar su anulación, hacer pruebas e incluirlo en su próxima actualización, pongamos un plazo de días variable... dependiendo de su complejidad. El resto de firmas ni se enteran. Si. Yo creo que todos aquí somos conscientes de eso. Pero si nos dejamos llevar por el miedo. Se acabó.
Tremebund0|¿Y Susana qué dice de esto?
JIMA|Rojos! Acabamos ya con esto o seguís votando al PSOE? Está en vuestras manos!
PAUS|@Vandalia #212 Cerrar @ Sociolisto # 194 en serio? usted piensa así? Que está tranquilo? y por qué se la quiere cargar (UCO) a toda costa?. Su comentario creo que ironía, pura ironía , no? La UCO investiga para el juez. Yo creo que tiene una discapacidad. No lo digo por meterme con él. Es que de verdad creo que es discapacitado.
ADELE_|@Zark_7 #213 Cerrar @ largo # 210 Otra diferencia. Los del PP van a la cárcel. Los del PSOE, no. Les hacen amnistías a medida. Otra diferencia, los del PP ahogan a 228 valencianos.
ADELE_|@nocomments #220 Cerrar @ ADELE_ # 147 que yo sepa no. Por se le permite a usted hablar aquí en la lengua de Cervantes, e incluso en la que usía le placiese. Y en cuanto a mi texto, disculpe vuestra excelencia pues he incluido una negación que le beneficia. En cualquier caso, no hablaré de titulaciones y currículum por no aburrirle. Simplemente, quien delinca que pague según la justicia, y si hay argumentos para defender a un inocente, bienvenidos sean todos. Pero el que defiende atacando a terceros sin que hubiere relación entre las causas o enjuiciamientos, se retrata solo. Un cordial saludo "Por se le permite" es un comienzo fantástico, señor. En fin, estudie, nunca es tarde.
PAUS|@carlosusa #215 Cerrar Mucho totalitario socialista/ comunista por los foros y tertulias justificando a esta organización mafiosa que escándalo tras escándalo le da igual todo porque gentuza como vosotros aplaudís con una ignorancia tan grande que abarca todos los campos del saber. Una sugerencia, el que su trabajo se lo permita que se vaya de España , cuanto antes mejor . Son los 800 asesores que pagamos usted y yo.
ADELE_|@Newgod #177 Cerrar @ ADELE_ # 158 pregunto , debes de tener una vida aburridísima. He visto por encima q llevas más de 15 publicaciones , de este titular. Será q te da mucho autoestima escribir x aquí , no sé. Anda aprovecha el tiempo q estoy no te va a dar para mucho más q el ver cómo haces el ridículo Gracias por esa rabia tan bonita.
duncan_idaho|@Stopfascismo #208 Cerrar Veo a los ultras agitados. Tranquilos camaradas. Q el PPartido de los Rato, Zaplana, Cascos, Matas, Mayo, Soria, Correa, El Bigotes, el Albondiguilla, Costa, Camps, Fabra, González, Granados, Cifuentes, Bárcenas, Jorge Fernández Díaz, Ayuso hable de corrupción es una especie de chiste malo sin gracia. Así q lo dicho tranquilidad y mucho lorazepam hasta 2027. Y a partir de ahí ya veremos q con el gallego a los mandos hay chollo Y eso, va y lo dice un esbirro del partido de Koldo, Tito Berni, Leire, Chaves, Griñán, Aldama, Cerdán, Begoña, Gallardo, Ábalos, Sánchez, el otro Sánchez... y si nos remontamos más atrás, Roldán, Mariano Rubio, Barrionuevo, Vera, Manglano, Sancristóbal, Amedo, Perote, Urralburu, De la Rosa... Y todavía más atrás, Largo Caballero, Prieto, Negrín... Una joya.
ADELE_|@Viano43 #184 Cerrar @ ADELE_ # 146 tómese una tilita Póngase usted pomadita y suerte en 2027.
ADELE_|@PAUS #224 Cerrar @ ADELE_ # 219 Claro claro por eso están en la cárcel. La corrupción del psoe la han sacado los propios miembros del psoe o empresarios corruptos que no se quieren comer el marrón ellos sólos. Al final. Siempre sale a flote así. A ver si no porque no cesan a la fontanera pocera. Bueno, Casado también intentó sacar la corrupción del PP y mira cómo acabó. El PP, ese partido tan plural.
PAUS|@ADELE_ #219 Cerrar @ largo # 210 No, señor. La diferencia es que la corrupción del PSOE se expone y la del PP se barre bajo la alfombra. Y además la del PP está almendrada. Claro claro por eso están en la cárcel. La corrupción del psoe la han sacado los propios miembros del psoe o empresarios corruptos que no se quieren comer el marrón ellos sólos. Al final. Siempre sale a flote así. A ver si no porque no cesan a la fontanera pocera.
politicucho|Estos son los ¿gordos¿ el número de enchufados en entes públicos como Andalucía emprende, orienta o las UTDLT, con una entrevista¿..y carnet del partido, y es que allí siguen absorbidos en el Servicio Andaluz Empleo, en su casita y sin opositar. Está Esta es la mayor corrupción, no la de los ERE
ADELE_|@pepote25 #205 Cerrar @ ADELE_ # 152 Otro día la anciana encerrada y solitaria con sus raca,raca,raca hablando de todo menos de la noticia ,que ya sabemos todo tu repertorio anciana ,que aburres a las ovejas con tus continuas provocaciones ,que te crees la graciosa de los foros y solo te ríes tu sola ¿no te hace compañía nadie en la residencia? pues búscate un perrito o un loro No entiendo por qué quiere usted pasar los pocos años que le quedan rabiando e insultando, Pepotón85. Y ahora deme la botella, que me la dé. Qué tío, no la suelta.
Pratchett|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? Ahora os toca a vosotros amiguete...no va a estar pagando el PP eternamente para tapar vuestros desmanes.
nocomments|@ADELE_ #147 Cerrar @ nocomments # 128 Exacto, en este medio está prohibido hablar de la corrupción del PP, solo de la del PSOE. Entendido. Y escribe usted bastante mal para atreverse a llamar incultos a los demás, déjeme que le diga. que yo sepa no. Por se le permite a usted hablar aquí en la lengua de Cervantes, e incluso en la que usía le placiese. Y en cuanto a mi texto, disculpe vuestra excelencia pues he incluido una negación que le beneficia. En cualquier caso, no hablaré de titulaciones y currículum por no aburrirle. Simplemente, quien delinca que pague según la justicia, y si hay argumentos para defender a un inocente, bienvenidos sean todos. Pero el que defiende atacando a terceros sin que hubiere relación entre las causas o enjuiciamientos, se retrata solo. Un cordial saludo
ADELE_|@largo #210 Cerrar @ Stopfascismo # 208 SABES LA DIFERENCIA ENTRE EL LA CORRUPCIÓN DEL PP Y LA DEL PSOE...QUE EN EL PP DICES NOMBRES...EN EL PSOE SON TODOS. ES UNA MAFIA NO UN PARTIDO POLÍTICO. UNA MAFIA No, señor. La diferencia es que la corrupción del PSOE se expone y la del PP se barre bajo la alfombra. Y además la del PP está almendrada.
MenosLamentoyMasAccion|Nuevos altos cargos de la comunidad de Madrid imputados por el caso residencias y protocolos de la vergüenza. El exsecretario de seguridad nacional con el gobierno de Rajoy, detenido y en prisión. El responsable de seguridad de la Consejería de Sanidad de Madrid, partidario de utilizar la violencia en contra del presidente del gobierno, con plomo y bomba lapa, alas puro estilo de ETA. ¿Dónde publican estás noticias en El Mundo? Trabajáis a sueldo de la comunidad de Madrid y su presidenta, no os queda dignidad ni vergüenza.
Boson|No contentos con el escándalo de corrupción más grande de toda la UE, los EREs de Andalucía, y sabiéndo que el Tribunal Constitucional les va a indultar han seguido robando y robando, malversando y malversando. Es el social comunisno de Perico el de los Palotes, el tonto del pueblo que sin ganar unas elecciones está ahí, colocando a la familia y los amiguetes en los puestos de mayor responsabilidad de las empresas y organismos públicos, y montando y montando en el falcon ecológico, a 15.000€ la hora que pagamos todos, como todo lo demás. Te puedes cachondear de mucha gente mucho tiempo, pero eso, también se acaba, Sánchez.
PFG62|La chiqui estaba por aquí en esas fechas, vuelve a darnos más de lo mismo, sueldazos a cambio de tocarse las pelotas
carlosusa|Mucho totalitario socialista​/ comunista por los foros y tertulias justificando a esta organización mafiosa que escándalo tras escándalo le da igual todo porque gentuza como vosotros aplaudís con una ignorancia tan grande que abarca todos los campos del saber. Una sugerencia, el que su trabajo se lo permita que se vaya de España , cuanto antes mejor .
Cansada_de_amorales|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? "Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes?" No sé de que anuncio ha copiado el texto, pero yo le voy a dar una descripción que se ajusta mucho más a la realidad. Sánchez está desquiciado porque su castillo de naipes se desmorona y sabe que si las cosas siguen así las probabilidades de entrar en prisión por sus numerosos delitos son muy altas, así que debe de andar como un loco mandando Falcones a República Dominicana. A ver si alguien del foro puede decirnos cuántos vuelos ha hecho el Falcón a República Dominicana en los últimos dos meses?
Zark_7|@largo #210 Cerrar @ Stopfascismo # 208 SABES LA DIFERENCIA ENTRE EL LA CORRUPCIÓN DEL PP Y LA DEL PSOE...QUE EN EL PP DICES NOMBRES...EN EL PSOE SON TODOS. ES UNA MAFIA NO UN PARTIDO POLÍTICO. UNA MAFIA Otra diferencia. Los del PP van a la cárcel. Los del PSOE, no. Les hacen amnistías a medida.
Vandalia|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? en serio? usted piensa así? Que está tranquilo? y por qué se la quiere cargar (UCO) a toda costa?. Su comentario creo que ironía, pura ironía , no? La UCO investiga para el juez.
pedrodoyuna|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? Esos son los argumentos que tiene, para tratar de convencer a los pocas personas que aún se creen a estos corruptos,? Y la mayoría no estarían en la cárcel como dice usted, de eso se ha encargado el Constitucional,de anular todas las condenas del Supremo.
largo|@Stopfascismo #208 Cerrar Veo a los ultras agitados. Tranquilos camaradas. Q el PPartido de los Rato, Zaplana, Cascos, Matas, Mayo, Soria, Correa, El Bigotes, el Albondiguilla, Costa, Camps, Fabra, González, Granados, Cifuentes, Bárcenas, Jorge Fernández Díaz, Ayuso hable de corrupción es una especie de chiste malo sin gracia. Así q lo dicho tranquilidad y mucho lorazepam hasta 2027. Y a partir de ahí ya veremos q con el gallego a los mandos hay chollo SABES LA DIFERENCIA ENTRE EL LA CORRUPCIÓN DEL PP Y LA DEL PSOE...QUE EN EL PP DICES NOMBRES...EN EL PSOE SON TODOS. ES UNA MAFIA NO UN PARTIDO POLÍTICO. UNA MAFIA
duncan_idaho|@Sociolisto #194 Cerrar Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes? Sí, por algo será. Por ejemplo, porque es un jeta de hormigón armado, que se cree que es el dueño del cortijo, y piensa que puede seguir me ándose en el plato de sopa con la más absoluta impunidad. Para eso están la UCO y los jueces, precisamente, para desmentirle.
Stopfascismo|Veo a los ultras agitados. Tranquilos camaradas. Q el PPartido de los Rato, Zaplana, Cascos, Matas, Mayo, Soria, Correa, El Bigotes, el Albondiguilla, Costa, Camps, Fabra, González, Granados, Cifuentes, Bárcenas, Jorge Fernández Díaz, Ayuso hable de corrupción es una especie de chiste malo sin gracia. Así q lo dicho tranquilidad y mucho lorazepam hasta 2027. Y a partir de ahí ya veremos q con el gallego a los mandos hay chollo
Carcan|Es increíble como vienen foristas aquí a justificar el desastre del PSOE con lo de Ayuso, a la que no se ha imputado y novia de un señor que presuntamente cometió delitos cuando no la conocía. El que Ayuso pueda tener o no una cuenta con la justicia no quita el desastre magnanimo de el Gobierno de Sanchez y su carrera a imponer el Sanchismo en España, ES SURREALISTA SEÑORES.
Zark_7|@Newgod #177 Cerrar @ ADELE_ # 158 pregunto , debes de tener una vida aburridísima. He visto por encima q llevas más de 15 publicaciones , de este titular. Será q te da mucho autoestima escribir x aquí , no sé. Anda aprovecha el tiempo q estoy no te va a dar para mucho más q el ver cómo haces el ridículo Cuando mezcla las inyecciones de estrógenos con ansiolíticos y ginebra está que se sale... No se lo tengas en cuenta.
pepote25|@ADELE_ #152 Cerrar @ Verillas # 133 Pues adelante. Si el emérito y el novio de Ayuso defraudan a Hacienda, usted también. No hay mejor forma de mostrar amor por España. Otro día la anciana encerrada y solitaria con sus raca,raca,raca hablando de todo menos de la noticia ,que ya sabemos todo tu repertorio anciana ,que aburres a las ovejas con tus continuas provocaciones ,que te crees la graciosa de los foros y solo te ríes tu sola ¿no te hace compañía nadie en la residencia? pues búscate un perrito o un loro
ADELE_|@Zark_7 #168 Cerrar @ ADELE_ # 157 No tanto como los socialistas, los de Junts y los de Compromís de Valencia, Cataluña y Baleares... Señor, los niños abusados por la Iglesia católica se cuentan por miles. No les encubra, piense en sus hijos.
NormaDin|@ADELE_ #140 Cerrar @ EL_EMPECINADO # 119 Será porque los ganadores de la guerra tuvieron 40 años para cargarse a sus enemigos, señor? No sé, se me ocurre. Largo Caballero, en situación senejante, habría tardado la mitad, salvo que el camarada Stalin le hubiera ordenado otra cosa.
estoestaplagadoderojos|@HOH #97 Cerrar Por cierto De lo de lia delitos del maridin de Ayuso Ya ni rastro en el periodico Jajjaaj Que asco de periodico No hablemos ya de lo de las acciones contra el euipo de Ayuso por los muertos Pues que haces por aqui corre a leer a mi pais
EL_EMPECINADO|No muy conocidos los "procedimientos telemáticos e informáticos", backups, IPs, nubes, etc., La localización por ejemplo de los comentaristas que participamos en estos debates... pan comido... Por si sirve de aclaración, llevo en informática desde 1968 y... no hay ningún sistema seguro, se le ponga la protección que se le ponga. Los crackers, no los hackers como erróneamente se les denomina, pues estos analizan tus sistemas para descubrir posibles fallos y "prevenir" posibles ataques.., los crackers están en continua evolución, hasta atacan a las empresas suministradoras para incluir sus virus como instrucciones de sus actualizaciones. No hay un diccionario de virus, salen continuamente, las firmas antivirus solo se enteran de los que atacan a sus clientes y desde que se detectan, hay que programar su anulación, hacer pruebas e incluirlo en su próxima actualización, pongamos un plazo de días variable... dependiendo de su complejidad. El resto de firmas ni se enteran.
Zark_7|@ADELE_ #137 Cerrar @ Alain_Petit # 123 Y miles de peperos aplaudiendo y encubriendo los 228 muertos de Mazón. Quizás ellos también quieren morir, es que si no, no me lo explico. De los casi 150.000 muertos de Sánchez en la pandemia hablamos el lunes, si quieres.
Abikerman|Despidos inmediato. Devolución de lo estafado y si se declaran insolventes: embargo de propiedades.
estoestaplagadoderojos|@ADELE_ #54 Cerrar @ Gino # 49 A mí tanta libertad de expresión tampoco me gusta. Con Franco no había y estábamos divinamente. tu no creo ya estabas en la residencia a costa de el
NormaDin|Ancha es Castill para la burguesía funcionaria sociata.
Por7espuriosvotos|Dónde está el honradísimo señor Espadas???!!!
opineitor10|Luego viene un militar republicano, sí republicano, los pone en su sitio y lloran.
Sociolisto|Ya no se sabe que es verdad ni que es mentira con la UCO, todos los dias sale un nuevo informe, con ataques directos al PSOE, nada que toque al PP ni Vox, esta identidad esta perdiendo toda credibilidad, si todo lo que ha sacado fuera cierto, el 90% de los militantes del PSOE estarian ya en prision, pero no es el caso, asi que tengo mis dudas de la veracidad y procedencia de la informacion caotica y errada de la UCO, siento decirles que les estan tomando el pelo, Sanchez esta sereno, seguro de si mismo, confiado y trabajando por el futuro de España, le resbala lo que diga la UCO, por algo sera, no creen ustedes?
R234|Creo que debemos pasar a la desobediencia civil firme y pacífica, porque cuando el poder es ilegítimo, obedecerlo es ser cómplice.
DICENPORAHI|Todo es corrupción y solo corrupción, ahora mismo me pasan una nota que dice que van hacer diputado y miembro de la mesa al novio, será posible, como tiene mayoría absoluta lo podrá hacer, o no ?
Carcan|Señores, ES INCREIBLE LO QUE ESTAMOS VIENDO, es surrealista, .... como Sánchez y "sus asesores", con Zapatero a la cabeza, PRETENDEN METER EL CHAVISMO en la misma Europa a lis ojos de la Unión Europea, DESCARADAMENTE y como una auténtica mafia conculcsbdo groseramente el Estado de Derecho y haciéndose de todos los estamentos AL ESTILO DE MADURO, .... repito, ésto es surrealista.
2012pepes|@ElVentorro #175 Cerrar Cuatro periodistas ratifican en el Supremo que conocieron la confesión de la pareja de Ayuso 36 horas antes que el fiscal general La informadores consignaron ante un notario mensajes y llamadas que acreditan que en la mañana del 12 de marzo de 2024 un trabajador de la Fiscalía de Madrid les confirmó que los abogados de González Amador negociaban un posible pacto Al final la que va ir palante es la fiscal que acusó al FG Se ha equivocado usted de noticia, salvo que sea de los que amparan la corrupción de su partido y traten de desviar la atención hacia otro lado. Entonces, supongo que, como los socialistas disfrutaron antes de decenas de contratos por enchufe, aplaudiría que Ayuso también contratara ahora a 80 enchufados. Según su teoría, la corrupción de unos justifica que los demás también puedan serlo.
Zark_7|@ElequipoA #174 Cerrar Lo de los ERE de Andalucía es un desmadre en todos los aspectos y la exoneración de culpa de Maleni, Chaves y Griñan por obra y gracia de Pedro Sánchez Pérez-Castejón es como para no bajar de la nube en la que llevamos viviendo estos últimos años y no bajamos así nos escupa la PUsoe en la cara, los españolitos nos merecemos esto y más por dejarnos guiar por el imitador de Obama. Y espérate que le llegue a Marisú...
ADELE_|@EL_EMPECINADO #172 Cerrar @ ADELE_ # 140 Pues ni me imagino lo que hubiese ocurrido de haber ganado los otros, ¿O les hubiesen dado ramitos de flores? Ya se vio lo que hicieron en su zona antes y durante la guerra... No seas simplista. Por suerte ganó Franco y nos regaló 40 años de dulce dictadura y nos salvó del comunismo que estaba asolando Francia, Italia, Bélgica y el resto de Europa. ¡Gracias, Paquito!
Zark_7|@EL_EMPECINADO #172 Cerrar @ ADELE_ # 140 Pues ni me imagino lo que hubiese ocurrido de haber ganado los otros, ¿O les hubiesen dado ramitos de flores? Ya se vio lo que hicieron en su zona antes y durante la guerra... No seas simplista. Los "otros" ya sabemos cómo se las gastaban antes de la Guerra Civil, sobre todo durante aquella "modélica" y siniestra república en teoría democrática...
NormaDin|@ADELE_ #113 Cerrar @ PACOPEPEF # 88 Este año haga usted como el novio de Ayuso y defraude a Hacienda. Es el camino a seguir. ¿Ya se sabe cómo está lo del impuesto de la renta del hermanito del kefe enchufado en la diputación?
FURILO|Y la UCO no informa de Ayuso? Hay que terminar con la UCO!!
Viano43|@ADELE_ #146 Cerrar @ Colectivo # 130 A usted no hay que obligarle mucho para votar a la ultraderecha, señor. tómese una tilita
Aventurero|Alguien duda que PSOE Andalucía era la vaca lechera para PSOE España??
NormaDin|@ADELE_ #137 Cerrar @ Alain_Petit # 123 Y miles de peperos aplaudiendo y encubriendo los 228 muertos de Mazón. Quizás ellos también quieren morir, es que si no, no me lo explico. los muertos se Mazón son también del régimen progre y su demencial política hidráulica. Habría que empezar a repartir autos de procesamiento.
ADELE_|@chusita444 #165 Cerrar @ ADELE_ # 83 eso es pecata minuta con los casos del psoe ,el partido de la transparencia q se rie de todos sus votantes en su cara Pues claro, y los 228 muertos de Mazón también son pecata minuta. Palmitas, Chusi, palmitas.
Indomito|@ADELE_ #157 Cerrar @ Zark_7 # 141 Pues hace muy bien. La Iglesia abusa de nuestros niños de manera magnífica. y en Valencia y Mallorca también , las menores que están bajo custodia de la Generalitat sucialista
ADELE_|@Colectivo #162 Cerrar @ ADELE_ # 146 hola amiga, ya te dieron los papeles? Hola! Fue usted a la mani de Vox en Madrid? No se preocupe, no fue nadie.
